Date;Poule_brute;Ponte_brute;niveau_observation;group_id
2023-04-02;Augustine;;individuel;
2023-04-02;Pioupioute;;individuel;
2023-04-02;Albertine;x;individuel;MARANS
2023-04-02;Joséphine;x;individuel;
2023-04-02;Valérie;x;;
2023-04-02;Rémiel;;individuel;
2023-04-02;Saquiel;x;individuel;
2023-04-02;Cunégonde;;;
2023-04-03;Rémiel;;individuel;
2023-04-03;Valérie;;;
2023-04-03;Cunégonde;x?;;
2023-04-03;Albertine;x;individuel;MARANS
2023-04-03;Saquiel;;individuel;
2023-04-03;Augustine;;individuel;
2023-04-03;Joséphine;x;individuel;
2023-04-03;Pioupioute;;individuel;
2023-04-04;Rémiel;x;individuel;
2023-04-04;Pioupioute;;individuel;
2023-04-04;Saquiel;;individuel;
2023-04-04;Cunégonde;x;;
2023-04-04;Valérie;x;;
2023-04-04;Joséphine;x;individuel;
2023-04-04;Albertine;;individuel;MARANS
2023-04-04;Augustine;DCD;individuel;
2023-04-05;Saquiel;;individuel;
2023-04-05;Albertine;x;individuel;MARANS
2023-04-05;Cunégonde;x;;
2023-04-05;Rémiel;x;individuel;
2023-04-05;Augustine;;individuel;
2023-04-05;Joséphine;x;individuel;
2023-04-05;Valérie;x;;
2023-04-05;Pioupioute;;individuel;
2023-04-06;Pioupioute;;individuel;
2023-04-06;Cunégonde;x;;
2023-04-06;Valérie;;;
2023-04-06;Albertine;x;individuel;MARANS
2023-04-06;Rémiel;;individuel;
2023-04-06;Saquiel;;individuel;
2023-04-06;Joséphine;x;individuel;
2023-04-06;Augustine;;individuel;
2023-04-07;Rémiel;x;individuel;
2023-04-07;Albertine;;individuel;MARANS
2023-04-07;Joséphine;;individuel;
2023-04-07;Pioupioute;;individuel;
2023-04-07;Saquiel;;individuel;
2023-04-07;Valérie;x;;
2023-04-07;Cunégonde;x;;
2023-04-07;Augustine;;individuel;
2023-04-08;Augustine;;individuel;
2023-04-08;Saquiel;x;individuel;
2023-04-08;Valérie;;;
2023-04-08;Albertine;x;individuel;MARANS
2023-04-08;Rémiel;;individuel;
2023-04-08;Cunégonde;x;;
2023-04-08;Joséphine;x;individuel;
2023-04-08;Pioupioute;x;individuel;
2023-04-09;Valérie;;;
2023-04-09;Cunégonde;x;;
2023-04-09;Rémiel;;individuel;
2023-04-09;Saquiel;;individuel;
2023-04-09;Pioupioute;;individuel;
2023-04-09;Augustine;;individuel;
2023-04-09;Joséphine;;individuel;
2023-04-09;Albertine;x;individuel;MARANS
2023-04-10;Pioupioute;x(cassé);individuel;
2023-04-10;Joséphine;x;individuel;
2023-04-10;Cunégonde;x;;
2023-04-10;Augustine;;individuel;
2023-04-10;Rémiel;;individuel;
2023-04-10;Saquiel;x(cassé);individuel;
2023-04-10;Albertine;;individuel;MARANS
2023-04-10;Valérie;x;;
2023-04-11;Valérie;x;;
2023-04-11;Albertine;x;individuel;MARANS
2023-04-11;Augustine;;individuel;
2023-04-11;Joséphine;x;individuel;
2023-04-11;Rémiel;;individuel;
2023-04-11;Pioupioute;;individuel;
2023-04-11;Saquiel;x(cassé);individuel;
2023-04-11;Cunégonde;x;;
2023-04-12;Pioupioute;x(cassé);individuel;
2023-04-12;Saquiel;;individuel;
2023-04-12;Albertine;;individuel;MARANS
2023-04-12;Valérie;x;;
2023-04-12;Cunégonde;;;
2023-04-12;Rémiel;;individuel;
2023-04-12;Joséphine;x;individuel;
2023-04-12;Augustine;;individuel;
2023-04-13;Cunégonde;x;;
2023-04-13;Saquiel;;individuel;
2023-04-13;Rémiel;x;individuel;
2023-04-13;Augustine;;individuel;
2023-04-13;Albertine;x;individuel;MARANS
2023-04-13;Pioupioute;x(cassé);individuel;
2023-04-13;Valérie;x;;
2023-04-13;Joséphine;;individuel;
2023-04-14;Augustine;;individuel;
2023-04-14;Pioupioute;x;individuel;
2023-04-14;Saquiel;;individuel;
2023-04-14;Cunégonde;x;;
2023-04-14;Valérie;x;;
2023-04-14;Albertine;;individuel;MARANS
2023-04-14;Rémiel;;individuel;
2023-04-14;Joséphine;x;individuel;
2023-04-15;Rémiel;x;individuel;
2023-04-15;Albertine;x;individuel;MARANS
2023-04-15;Augustine;;individuel;
2023-04-15;Joséphine;x;individuel;
2023-04-15;Pioupioute;x(cassé);individuel;
2023-04-15;Valérie;;;
2023-04-15;Saquiel;;individuel;
2023-04-15;Cunégonde;x;;
2023-04-16;Rémiel;;individuel;
2023-04-16;Cunégonde;x;;
2023-04-16;Valérie;x;;
2023-04-16;Albertine;x;individuel;MARANS
2023-04-16;Joséphine;x;individuel;
2023-04-16;Pioupioute;x;individuel;
2023-04-16;Saquiel;x(cassé);individuel;
2023-04-16;Augustine;;individuel;
2023-04-17;Augustine;;individuel;
2023-04-17;Albertine;;individuel;MARANS
2023-04-17;Cunégonde;;;
2023-04-17;Saquiel;x(cassé);individuel;
2023-04-17;Rémiel;;individuel;
2023-04-17;Joséphine;x;individuel;
2023-04-17;Valérie;;;
2023-04-17;Pioupioute;;individuel;
2023-04-18;Joséphine;x;individuel;
2023-04-18;Albertine;x;individuel;MARANS
2023-04-18;Pioupioute;x;individuel;
2023-04-18;Augustine;;individuel;
2023-04-18;Valérie;x;;
2023-04-18;Rémiel;x;individuel;
2023-04-18;Saquiel;;individuel;
2023-04-18;Cunégonde;x;;
2023-04-19;Cunégonde;x;;
2023-04-19;Rémiel;;individuel;
2023-04-19;Albertine;;individuel;MARANS
2023-04-19;Valérie;x;;
2023-04-19;Saquiel;x(cassé);individuel;
2023-04-19;Pioupioute;x;individuel;
2023-04-19;Augustine;;individuel;
2023-04-19;Joséphine;x;individuel;
2023-04-20;Cunégonde;x;;
2023-04-20;Rémiel;x;individuel;
2023-04-20;Saquiel;;individuel;
2023-04-20;Pioupioute;x;individuel;
2023-04-20;Joséphine;x;individuel;
2023-04-20;Albertine;x;individuel;MARANS
2023-04-20;Valérie;x;;
2023-04-20;Augustine;;individuel;
2023-04-21;Saquiel;;individuel;
2023-04-21;Valérie;x;;
2023-04-21;Rémiel;x;individuel;
2023-04-21;Pioupioute;x;individuel;
2023-04-21;Albertine;x;individuel;MARANS
2023-04-21;Cunégonde;x;;
2023-04-21;Joséphine;x;individuel;
2023-04-21;Augustine;;individuel;
2023-04-22;Augustine;;individuel;
2023-04-22;Pioupioute;;individuel;
2023-04-22;Albertine;;individuel;MARANS
2023-04-22;Saquiel;;individuel;
2023-04-22;Rémiel;;individuel;
2023-04-22;Cunégonde;;;
2023-04-22;Joséphine;x;individuel;
2023-04-22;Valérie;x;;
2023-04-23;Joséphine;x;individuel;
2023-04-23;Pioupioute;x;individuel;
2023-04-23;Saquiel;;individuel;
2023-04-23;Cunégonde;x;;
2023-04-23;Rémiel;;individuel;
2023-04-23;Albertine;x;individuel;MARANS
2023-04-23;Augustine;;individuel;
2023-04-23;Valérie;;;
2023-04-24;Cunégonde;x;;
2023-04-24;Rémiel;;individuel;
2023-04-24;Pioupioute;;individuel;
2023-04-24;Albertine;;individuel;MARANS
2023-04-24;Augustine;;individuel;
2023-04-24;Joséphine;x;individuel;
2023-04-24;Valérie;x;;
2023-04-24;Saquiel;x?;individuel;
2023-04-25;Augustine;;individuel;
2023-04-25;Cunégonde;x;;
2023-04-25;Pioupioute;x;individuel;
2023-04-25;Valérie;;;
2023-04-25;Rémiel;;individuel;
2023-04-25;Joséphine;x;individuel;
2023-04-25;Saquiel;;individuel;
2023-04-25;Albertine;x;individuel;MARANS
2023-04-26;Augustine;;individuel;
2023-04-26;Valérie;x;;
2023-04-26;Joséphine;x;individuel;
2023-04-26;Saquiel;;individuel;
2023-04-26;Cunégonde;;;
2023-04-26;Rémiel;x;individuel;
2023-04-26;Pioupioute;x;individuel;
2023-04-26;Albertine;x;individuel;MARANS
2023-04-27;Pioupioute;x;individuel;
2023-04-27;Valérie;;;
2023-04-27;Albertine;;individuel;MARANS
2023-04-27;Saquiel;;individuel;
2023-04-27;Rémiel;;individuel;
2023-04-27;Cunégonde;x;;
2023-04-27;Joséphine;x;individuel;
2023-04-27;Augustine;;individuel;
2023-04-28;Cunégonde;x;;
2023-04-28;Rémiel;x;individuel;
2023-04-28;Albertine;x;individuel;MARANS
2023-04-28;Pioupioute;;individuel;
2023-04-28;Joséphine;;individuel;
2023-04-28;Augustine;;individuel;
2023-04-28;Valérie;x;;
2023-04-28;Saquiel;;individuel;
2023-04-29;Joséphine;x;individuel;
2023-04-29;Cunégonde;x;;
2023-04-29;Rémiel;;individuel;
2023-04-29;Albertine;;individuel;MARANS
2023-04-29;Saquiel;;individuel;
2023-04-29;Augustine;;individuel;
2023-04-29;Pioupioute;x;individuel;
2023-04-29;Valérie;x;;
2023-04-30;Albertine;x;individuel;MARANS
2023-04-30;Augustine;;individuel;
2023-04-30;Cunégonde;;;
2023-04-30;Valérie;x;;
2023-04-30;Joséphine;;individuel;
2023-04-30;Rémiel;;individuel;
2023-04-30;Pioupioute;;individuel;
2023-04-30;Saquiel;;individuel;
2023-05-01;Cunégonde;x(cassé);;
2023-05-01;Pioupioute;x;individuel;
2023-05-01;Albertine;x;individuel;MARANS
2023-05-01;Joséphine;x;individuel;
2023-05-01;Rémiel;;individuel;
2023-05-01;Valérie;x;;
2023-05-01;Augustine;;individuel;
2023-05-01;Saquiel;;individuel;
2023-05-02;Pioupioute;;individuel;
2023-05-02;Rémiel;x;individuel;
2023-05-02;Joséphine;x;individuel;
2023-05-02;Cunégonde;x;;
2023-05-02;Saquiel;;individuel;
2023-05-02;Augustine;;individuel;
2023-05-02;Albertine;x;individuel;MARANS
2023-05-02;Valérie;x;;
2023-05-03;Albertine;;individuel;MARANS
2023-05-03;Pioupioute;;individuel;
2023-05-03;Valérie;x;;
2023-05-03;Saquiel;;individuel;
2023-05-03;Rémiel;;individuel;
2023-05-03;Joséphine;x;individuel;
2023-05-03;Cunégonde;x;;
2023-05-03;Augustine;;individuel;
2023-05-04;Albertine;x;individuel;MARANS
2023-05-04;Valérie;x;;
2023-05-04;Augustine;;individuel;
2023-05-04;Pioupioute;;individuel;
2023-05-04;Rémiel;;individuel;
2023-05-04;Saquiel;;individuel;
2023-05-04;Joséphine;x;individuel;
2023-05-04;Cunégonde;x;;
2023-05-05;Augustine;;individuel;
2023-05-05;Saquiel;;individuel;
2023-05-05;Cunégonde;;;
2023-05-05;Albertine;;individuel;MARANS
2023-05-05;Joséphine;;individuel;
2023-05-05;Rémiel;;individuel;
2023-05-05;Pioupioute;x;individuel;
2023-05-05;Valérie;;;
2023-05-06;Valérie;x;;
2023-05-06;Augustine;;individuel;
2023-05-06;Joséphine;x;individuel;
2023-05-06;Rémiel;x;individuel;
2023-05-06;Albertine;;individuel;MARANS
2023-05-06;Pioupioute;;individuel;
2023-05-06;Cunégonde;x;;
2023-05-06;Saquiel;;individuel;
2023-05-07;Augustine;;individuel;
2023-05-07;Rémiel;;individuel;
2023-05-07;Cunégonde;x;;
2023-05-07;Joséphine;x;individuel;
2023-05-07;Pioupioute;x;individuel;
2023-05-07;Valérie;x;;
2023-05-07;Saquiel;;individuel;
2023-05-07;Albertine;x(cassé);individuel;MARANS
2023-05-08;Cunégonde;x;;
2023-05-08;Valérie;x;;
2023-05-08;Augustine;;individuel;
2023-05-08;Joséphine;x;individuel;
2023-05-08;Rémiel;x;individuel;
2023-05-08;Albertine;;individuel;MARANS
2023-05-08;Pioupioute;x;individuel;
2023-05-08;Saquiel;;individuel;
2023-05-09;Albertine;x;individuel;MARANS
2023-05-09;Augustine;;individuel;
2023-05-09;Joséphine;x;individuel;
2023-05-09;Pioupioute;x;individuel;
2023-05-09;Rémiel;;individuel;
2023-05-09;Saquiel;;individuel;
2023-05-09;Valérie;x;;
2023-05-09;Cunégonde;x;;
2023-05-10;Saquiel;;individuel;
2023-05-10;Albertine;;individuel;MARANS
2023-05-10;Valérie;x;;
2023-05-10;Rémiel;x;individuel;
2023-05-10;Joséphine;x;individuel;
2023-05-10;Augustine;;individuel;
2023-05-10;Cunégonde;;;
2023-05-10;Pioupioute;;individuel;
2023-05-11;Valérie;x;;
2023-05-11;Augustine;;individuel;
2023-05-11;Albertine;x;individuel;MARANS
2023-05-11;Saquiel;;individuel;
2023-05-11;Joséphine;;individuel;
2023-05-11;Cunégonde;x;;
2023-05-11;Rémiel;;individuel;
2023-05-11;Pioupioute;x;individuel;
2023-05-12;Cunégonde;x;;
2023-05-12;Rémiel;;individuel;
2023-05-12;Valérie;x;;
2023-05-12;Joséphine;x;individuel;
2023-05-12;Pioupioute;;individuel;
2023-05-12;Augustine;;individuel;
2023-05-12;Albertine;x;individuel;MARANS
2023-05-12;Saquiel;;individuel;
2023-05-13;Pioupioute;x;individuel;
2023-05-13;Saquiel;;individuel;
2023-05-13;Joséphine;x;individuel;
2023-05-13;Valérie;x;;
2023-05-13;Augustine;;individuel;
2023-05-13;Rémiel;;individuel;
2023-05-13;Cunégonde;x;;
2023-05-13;Albertine;;individuel;MARANS
2023-05-14;Valérie;x;;
2023-05-14;Albertine;;individuel;MARANS
2023-05-14;Rémiel;;individuel;
2023-05-14;Pioupioute;;individuel;
2023-05-14;Joséphine;x;individuel;
2023-05-14;Augustine;;individuel;
2023-05-14;Saquiel;;individuel;
2023-05-14;Cunégonde;x;;
2023-05-15;Albertine;x;individuel;MARANS
2023-05-15;Joséphine;x;individuel;
2023-05-15;Cunégonde;x;;
2023-05-15;Augustine;;individuel;
2023-05-15;Pioupioute;x(cassé);individuel;
2023-05-15;Rémiel;x;individuel;
2023-05-15;Valérie;x;;
2023-05-15;Saquiel;;individuel;
2023-05-16;Pioupioute;x(cassé);individuel;
2023-05-16;Valérie;;;
2023-05-16;Rémiel;;individuel;
2023-05-16;Joséphine;x;individuel;
2023-05-16;Cunégonde;x;;
2023-05-16;Augustine;;individuel;
2023-05-16;Saquiel;;individuel;
2023-05-16;Albertine;x(cassé);individuel;MARANS
2023-05-17;Saquiel;;individuel;
2023-05-17;Valérie;x;;
2023-05-17;Rémiel;;individuel;
2023-05-17;Augustine;;individuel;
2023-05-17;Cunégonde;x;;
2023-05-17;Joséphine;x;individuel;
2023-05-17;Albertine;x;individuel;MARANS
2023-05-17;Pioupioute;;individuel;
2023-05-18;Pioupioute;;individuel;
2023-05-18;Valérie;x;;
2023-05-18;Albertine;x;individuel;MARANS
2023-05-18;Cunégonde;x;;
2023-05-18;Rémiel;x;individuel;
2023-05-18;Augustine;;individuel;
2023-05-18;Joséphine;;individuel;
2023-05-18;Saquiel;;individuel;
2023-05-19;Albertine;;individuel;MARANS
2023-05-19;Cunégonde;x;;
2023-05-19;Rémiel;;individuel;
2023-05-19;Joséphine;;individuel;
2023-05-19;Saquiel;;individuel;
2023-05-19;Augustine;;individuel;
2023-05-19;Valérie;x;;
2023-05-19;Pioupioute;x;individuel;
2023-05-20;Valérie;x;;
2023-05-20;Joséphine;;individuel;
2023-05-20;Rémiel;;individuel;
2023-05-20;Augustine;;individuel;
2023-05-20;Albertine;x;individuel;MARANS
2023-05-20;Cunégonde;x;;
2023-05-20;Saquiel;;individuel;
2023-05-20;Pioupioute;x;individuel;
2023-05-21;Pioupioute;x;individuel;
2023-05-21;Augustine;;individuel;
2023-05-21;Albertine;;individuel;MARANS
2023-05-21;Cunégonde;x;;
2023-05-21;Saquiel;;individuel;
2023-05-21;Valérie;x;;
2023-05-21;Rémiel;x;individuel;
2023-05-21;Joséphine;x;individuel;
2023-05-22;Albertine;x;individuel;MARANS
2023-05-22;Joséphine;x;individuel;
2023-05-22;Saquiel;;individuel;
2023-05-22;Rémiel;;individuel;
2023-05-22;Pioupioute;;individuel;
2023-05-22;Augustine;;individuel;
2023-05-22;Valérie;x;;
2023-05-22;Cunégonde;x;;
2023-05-23;Albertine;x;individuel;MARANS
2023-05-23;Augustine;;individuel;
2023-05-23;Joséphine;;individuel;
2023-05-23;Valérie;;;
2023-05-23;Rémiel;;individuel;
2023-05-23;Pioupioute;x;individuel;
2023-05-23;Cunégonde;;;
2023-05-23;Saquiel;;individuel;
2023-05-24;Cunégonde;x;;
2023-05-24;Valérie;x;;
2023-05-24;Joséphine;x;individuel;
2023-05-24;Augustine;;individuel;
2023-05-24;Albertine;;individuel;MARANS
2023-05-24;Pioupioute;;individuel;
2023-05-24;Rémiel;;individuel;
2023-05-24;Saquiel;;individuel;
2023-05-25;Valérie;x;;
2023-05-25;Cunégonde;x;;
2023-05-25;Augustine;;individuel;
2023-05-25;Saquiel;;individuel;
2023-05-25;Pioupioute;;individuel;
2023-05-25;Joséphine;x;individuel;
2023-05-25;Rémiel;;individuel;
2023-05-25;Albertine;x;individuel;MARANS
2023-05-26;Albertine;;individuel;MARANS
2023-05-26;Cunégonde;;;
2023-05-26;Augustine;;individuel;
2023-05-26;Joséphine;x;individuel;
2023-05-26;Saquiel;;individuel;
2023-05-26;Pioupioute;;individuel;
2023-05-26;Valérie;x;;
2023-05-26;Rémiel;x;individuel;
2023-05-27;Cunégonde;x;;
2023-05-27;Valérie;x;;
2023-05-27;Rémiel;;individuel;
2023-05-27;Augustine;;individuel;
2023-05-27;Pioupioute;;individuel;
2023-05-27;Saquiel;;individuel;
2023-05-27;Joséphine;x;individuel;
2023-05-27;Albertine;x;individuel;MARANS
2023-05-28;Rémiel;;individuel;
2023-05-28;Pioupioute;;individuel;
2023-05-28;Joséphine;x;individuel;
2023-05-28;Cunégonde;;;
2023-05-28;Albertine;;individuel;MARANS
2023-05-28;Augustine;;individuel;
2023-05-28;Valérie;x;;
2023-05-28;Saquiel;;individuel;
2023-05-29;Rémiel;;individuel;
2023-05-29;Pioupioute;x;individuel;
2023-05-29;Augustine;;individuel;
2023-05-29;Saquiel;;individuel;
2023-05-29;Joséphine;x;individuel;
2023-05-29;Albertine;x;individuel;MARANS
2023-05-29;Valérie;x;;
2023-05-29;Cunégonde;;;
2023-05-30;Valérie;x;;
2023-05-30;Albertine;x;individuel;MARANS
2023-05-30;Augustine;;individuel;
2023-05-30;Pioupioute;;individuel;
2023-05-30;Rémiel;x;individuel;
2023-05-30;Joséphine;;individuel;
2023-05-30;Cunégonde;x;;
2023-05-30;Saquiel;;individuel;
2023-05-31;Augustine;;individuel;
2023-05-31;Saquiel;;individuel;
2023-05-31;Valérie;x;;
2023-05-31;Cunégonde;x;;
2023-05-31;Rémiel;;individuel;
2023-05-31;Joséphine;x;individuel;
2023-05-31;Albertine;;individuel;MARANS
2023-05-31;Pioupioute;;individuel;
2023-06-01;Cunégonde;x;;
2023-06-01;Augustine;;individuel;
2023-06-01;Saquiel;;individuel;
2023-06-01;Joséphine;;individuel;
2023-06-01;Albertine;x;individuel;MARANS
2023-06-01;Rémiel;;individuel;
2023-06-01;Valérie;x;;
2023-06-01;Pioupioute;x;individuel;
2023-06-02;Pioupioute;x;individuel;
2023-06-02;Augustine;;individuel;
2023-06-02;Joséphine;x;individuel;
2023-06-02;Rémiel;;individuel;
2023-06-02;Saquiel;;individuel;
2023-06-02;Albertine;;individuel;MARANS
2023-06-02;Valérie;x;;
2023-06-02;Cunégonde;x;;
2023-06-03;Cunégonde;x;;
2023-06-03;Saquiel;;individuel;
2023-06-03;Rémiel;x;individuel;
2023-06-03;Albertine;x;individuel;MARANS
2023-06-03;Valérie;x;;
2023-06-03;Augustine;;individuel;
2023-06-03;Joséphine;x;individuel;
2023-06-03;Pioupioute;;individuel;
2023-06-04;Augustine;;individuel;
2023-06-04;Albertine;x;individuel;MARANS
2023-06-04;Cunégonde;x;;
2023-06-04;Pioupioute;x;individuel;
2023-06-04;Rémiel;;individuel;
2023-06-04;Valérie;;;
2023-06-04;Joséphine;x;individuel;
2023-06-04;Saquiel;;individuel;
2023-06-05;Augustine;;individuel;
2023-06-05;Cunégonde;x;;
2023-06-05;Valérie;x;;
2023-06-05;Pioupioute;x;individuel;
2023-06-05;Saquiel;;individuel;
2023-06-05;Joséphine;x;individuel;
2023-06-05;Albertine;;individuel;MARANS
2023-06-05;Rémiel;x;individuel;
2023-06-06;Valérie;x;;
2023-06-06;Joséphine;x;individuel;
2023-06-06;Pioupioute;;individuel;
2023-06-06;Albertine;x;individuel;MARANS
2023-06-06;Cunégonde;;;
2023-06-06;Augustine;;individuel;
2023-06-06;Rémiel;;individuel;
2023-06-06;Saquiel;;individuel;
2023-06-07;Pioupioute;;individuel;
2023-06-07;Augustine;;individuel;
2023-06-07;Joséphine;x;individuel;
2023-06-07;Cunégonde;x;;
2023-06-07;Saquiel;;individuel;
2023-06-07;Valérie;x;;
2023-06-07;Albertine;;individuel;MARANS
2023-06-07;Rémiel;;individuel;
2023-06-08;Rémiel;;individuel;
2023-06-08;Valérie;;;
2023-06-08;Pioupioute;;individuel;
2023-06-08;Augustine;;individuel;
2023-06-08;Joséphine;;individuel;
2023-06-08;Cunégonde;;;
2023-06-08;Albertine;x?;individuel;MARANS
2023-06-08;Saquiel;;individuel;
2023-06-09;Augustine;;individuel;
2023-06-09;Saquiel;;individuel;
2023-06-09;Cunégonde;x;;
2023-06-09;Rémiel;x;individuel;
2023-06-09;Valérie;x;;
2023-06-09;Pioupioute;x;individuel;
2023-06-09;Albertine;x;individuel;MARANS
2023-06-09;Joséphine;x;individuel;
2023-06-10;Augustine;;individuel;
2023-06-10;Saquiel;;individuel;
2023-06-10;Valérie;x;;
2023-06-10;Albertine;;individuel;MARANS
2023-06-10;Pioupioute;x;individuel;
2023-06-10;Joséphine;x;individuel;
2023-06-10;Rémiel;x(mou);individuel;
2023-06-10;Cunégonde;x;;
2023-06-11;Augustine;;individuel;
2023-06-11;Rémiel;;individuel;
2023-06-11;Valérie;;;
2023-06-11;Saquiel;;individuel;
2023-06-11;Albertine;;individuel;MARANS
2023-06-11;Pioupioute;x;individuel;
2023-06-11;Joséphine;x;individuel;
2023-06-11;Cunégonde;x;;
2023-06-12;Pioupioute;;individuel;
2023-06-12;Augustine;;individuel;
2023-06-12;Saquiel;;individuel;
2023-06-12;Joséphine;x;individuel;
2023-06-12;Rémiel;;individuel;
2023-06-12;Cunégonde;x;;
2023-06-12;Valérie;x;;
2023-06-12;Albertine;;individuel;MARANS
2023-06-13;Augustine;;individuel;
2023-06-13;Albertine;;individuel;MARANS
2023-06-13;Valérie;x;;
2023-06-13;Rémiel;x;individuel;
2023-06-13;Joséphine;x(cassé);individuel;
2023-06-13;Cunégonde;x(cassé);;
2023-06-13;Saquiel;;individuel;
2023-06-13;Pioupioute;;individuel;
2023-06-14;Pioupioute;x;individuel;
2023-06-14;Saquiel;;individuel;
2023-06-14;Albertine;x(cassé);individuel;MARANS
2023-06-14;Augustine;;individuel;
2023-06-14;Joséphine;x;individuel;
2023-06-14;Rémiel;;individuel;
2023-06-14;Valérie;;;
2023-06-14;Cunégonde;x;;
2023-06-15;Valérie;x;;
2023-06-15;Augustine;;individuel;
2023-06-15;Rémiel;;individuel;
2023-06-15;Cunégonde;x;;
2023-06-15;Saquiel;;individuel;
2023-06-15;Joséphine;;individuel;
2023-06-15;Pioupioute;;individuel;
2023-06-15;Albertine;;individuel;MARANS
2023-06-16;Valérie;x;;
2023-06-16;Rémiel;;individuel;
2023-06-16;Joséphine;x;individuel;
2023-06-16;Cunégonde;;;
2023-06-16;Saquiel;;individuel;
2023-06-16;Albertine;x;individuel;MARANS
2023-06-16;Augustine;;individuel;
2023-06-16;Pioupioute;x;individuel;
2023-06-17;Saquiel;;individuel;
2023-06-17;Pioupioute;x;individuel;
2023-06-17;Valérie;x;;
2023-06-17;Augustine;;individuel;
2023-06-17;Joséphine;x;individuel;
2023-06-17;Cunégonde;x;;
2023-06-17;Rémiel;x(tordu);individuel;
2023-06-17;Albertine;;individuel;MARANS
2023-06-18;Cunégonde;;;
2023-06-18;Augustine;;individuel;
2023-06-18;Pioupioute;;individuel;
2023-06-18;Saquiel;;individuel;
2023-06-18;Rémiel;;individuel;
2023-06-18;Joséphine;;individuel;
2023-06-18;Valérie;;;
2023-06-18;Albertine;;individuel;MARANS
2023-06-19;Rémiel;x;individuel;
2023-06-19;Valérie;x;;
2023-06-19;Joséphine;x;individuel;
2023-06-19;Cunégonde;x;;
2023-06-19;Pioupioute;;individuel;
2023-06-19;Saquiel;;individuel;
2023-06-19;Augustine;;individuel;
2023-06-19;Albertine;x;individuel;MARANS
2023-06-20;Valérie;;;
2023-06-20;Cunégonde;x;;
2023-06-20;Albertine;x;individuel;MARANS
2023-06-20;Augustine;;individuel;
2023-06-20;Pioupioute;;individuel;
2023-06-20;Rémiel;;individuel;
2023-06-20;Joséphine;x;individuel;
2023-06-20;Saquiel;;individuel;
2023-06-21;Valérie;x(cassé);;
2023-06-21;Pioupioute;x;individuel;
2023-06-21;Rémiel;;individuel;
2023-06-21;Cunégonde;x;;
2023-06-21;Augustine;;individuel;
2023-06-21;Joséphine;;individuel;
2023-06-21;Saquiel;;individuel;
